Taxonomy,Sample,Abundance,basin,Phylum,Class,Order,Family,Core,Depth
Bacteria;Proteobacteria;Gammaproteobacteria;B2M28,Med_48,12,Mediterranean,Bacteria,Proteobacteria,Gammaproteobacteria,B2M28,1,4-8 cm
Bacteria;Proteobacteria;Gammaproteobacteria;B2M28,CS_48,3,Caspian,Bacteria,Proteobacteria,Gammaproteobacteria,B2M28,1,4-8 cm
Bacteria;Proteobacteria;Gammaproteobacteria;Steroidobacterales,CS_2_04,164,Caspian,Bacteria,Proteobacteria,Gammaproteobacteria,Steroidobacterales,2,0-4 cm
Bacteria;Proteobacteria;Gammaproteobacteria;Steroidobacterales,CS,108,Caspian,Bacteria,Proteobacteria,Gammaproteobacteria,Steroidobacterales,,
Bacteria;Proteobacteria;Gammaproteobacteria;Steroidobacterales,CS_2_1216,234,Caspian,Bacteria,Proteobacteria,Gammaproteobacteria,Steroidobacterales,2,12-16 cm
Bacteria;Proteobacteria;Gammaproteobacteria;Steroidobacterales,Med_04,59,Mediterranean,Bacteria,Proteobacteria,Gammaproteobacteria,Steroidobacterales,1,0-4 cm
Bacteria;Proteobacteria;Gammaproteobacteria;Steroidobacterales,CS_2_2024,23,Caspian,Bacteria,Proteobacteria,Gammaproteobacteria,Steroidobacterales,2,20-24 cm
Bacteria;Proteobacteria;Gammaproteobacteria;Steroidobacterales,Med_1216,3,Mediterranean,Bacteria,Proteobacteria,Gammaproteobacteria,Steroidobacterales,1,12-16 cm
Bacteria;Proteobacteria;Gammaproteobacteria;Steroidobacterales,CS_2_3235,19,Caspian,Bacteria,Proteobacteria,Gammaproteobacteria,Steroidobacterales,2,32-35 cm
Bacteria;Proteobacteria;Gammaproteobacteria;Steroidobacterales,Med_1620,228,Mediterranean,Bacteria,Proteobacteria,Gammaproteobacteria,Steroidobacterales,1,16-20 cm
Bacteria;Proteobacteria;Gammaproteobacteria;Steroidobacterales,CS_2_48,30,Caspian,Bacteria,Proteobacteria,Gammaproteobacteria,Steroidobacterales,2,4-8 cm
Bacteria;Proteobacteria;Gammaproteobacteria;Steroidobacterales,Med_2428,336,Mediterranean,Bacteria,Proteobacteria,Gammaproteobacteria,Steroidobacterales,1,24-28 cm
Bacteria;Proteobacteria;Gammaproteobacteria;Steroidobacterales,CS_2_812,111,Caspian,Bacteria,Proteobacteria,Gammaproteobacteria,Steroidobacterales,2,8-12 cm
Bacteria;Proteobacteria;Gammaproteobacteria;Steroidobacterales,Med_48,87,Mediterranean,Bacteria,Proteobacteria,Gammaproteobacteria,Steroidobacterales,1,4-8 cm
Bacteria;Proteobacteria;Gammaproteobacteria;Steroidobacterales,CS_48,35,Caspian,Bacteria,Proteobacteria,Gammaproteobacteria,Steroidobacterales,1,4-8 cm
Bacteria;Bacteroidota;Bacteroidia;Bacteroidales,CS_2_04,153,Caspian,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,2,0-4 cm
Bacteria;Bacteroidota;Bacteroidia;Bacteroidales,CS,97,Caspian,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,,
Bacteria;Bacteroidota;Bacteroidia;Bacteroidales,CS_2_1216,10,Caspian,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,2,12-16 cm
Bacteria;Bacteroidota;Bacteroidia;Bacteroidales,Med_04,153,Mediterranean,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,1,0-4 cm
Bacteria;Bacteroidota;Bacteroidia;Bacteroidales,CS_2_2024,19,Caspian,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,2,20-24 cm
Bacteria;Bacteroidota;Bacteroidia;Bacteroidales,Med_1216,53,Mediterranean,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,1,12-16 cm
Bacteria;Bacteroidota;Bacteroidia;Bacteroidales,CS_2_3235,14,Caspian,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,2,32-35 cm
Bacteria;Bacteroidota;Bacteroidia;Bacteroidales,Med_1620,208,Mediterranean,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,1,16-20 cm
Bacteria;Bacteroidota;Bacteroidia;Bacteroidales,CS_2_48,28,Caspian,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,2,4-8 cm
Bacteria;Bacteroidota;Bacteroidia;Bacteroidales,Med_2428,224,Mediterranean,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,1,24-28 cm
Bacteria;Bacteroidota;Bacteroidia;Bacteroidales,CS_2_812,48,Caspian,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,2,8-12 cm
Bacteria;Bacteroidota;Bacteroidia;Bacteroidales,Med_48,87,Mediterranean,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,1,4-8 cm
Bacteria;Bacteroidota;Bacteroidia;Bacteroidales,CS_48,20,Caspian,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,1,4-8 cm
Bacteria;Bacteroidota;Bacteroidia;Flavobacteriales,CS_2_04,147,Caspian,Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,2,0-4 cm
Bacteria;Bacteroidota;Bacteroidia;Flavobacteriales,CS,119,Caspian,Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,,
Bacteria;Bacteroidota;Bacteroidia;Flavobacteriales,CS_2_1216,7,Caspian,Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,2,12-16 cm
Bacteria;Bacteroidota;Bacteroidia;Flavobacteriales,Med_04,201,Mediterranean,Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,1,0-4 cm
Bacteria;Bacteroidota;Bacteroidia;Flavobacteriales,CS_2_2024,NA,Caspian,Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,2,20-24 cm
Bacteria;Bacteroidota;Bacteroidia;Flavobacteriales,Med_1216,16,Mediterranean,Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,1,12-16 cm
Bacteria;Bacteroidota;Bacteroidia;Flavobacteriales,CS_2_3235,4,Caspian,Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,2,32-35 cm
Bacteria;Bacteroidota;Bacteroidia;Flavobacteriales,Med_1620,157,Mediterranean,Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,1,16-20 cm
Bacteria;Bacteroidota;Bacteroidia;Flavobacteriales,CS_2_48,NA,Caspian,Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,2,4-8 cm
Bacteria;Bacteroidota;Bacteroidia;Flavobacteriales,Med_2428,177,Mediterranean,Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,1,24-28 cm
Bacteria;Bacteroidota;Bacteroidia;Flavobacteriales,CS_2_812,9,Caspian,Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,2,8-12 cm
Bacteria;Bacteroidota;Bacteroidia;Flavobacteriales,Med_48,130,Mediterranean,Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,1,4-8 cm
Bacteria;Bacteroidota;Bacteroidia;Flavobacteriales,CS_48,5,Caspian,Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,1,4-8 cm
Bacteria;Verrucomicrobiota;Omnitrophia;Omnitrophales,CS_2_04,140,Caspian,Bacteria,Verrucomicrobiota,Omnitrophia,Omnitrophales,2,0-4 cm
Bacteria;Verrucomicrobiota;Omnitrophia;Omnitrophales,CS,549,Caspian,Bacteria,Verrucomicrobiota,Omnitrophia,Omnitrophales,,
Bacteria;Verrucomicrobiota;Omnitrophia;Omnitrophales,CS_2_1216,139,Caspian,Bacteria,Verrucomicrobiota,Omnitrophia,Omnitrophales,2,12-16 cm
Bacteria;Verrucomicrobiota;Omnitrophia;Omnitrophales,Med_04,372,Mediterranean,Bacteria,Verrucomicrobiota,Omnitrophia,Omnitrophales,1,0-4 cm
Bacteria;Verrucomicrobiota;Omnitrophia;Omnitrophales,CS_2_2024,264,Caspian,Bacteria,Verrucomicrobiota,Omnitrophia,Omnitrophales,2,20-24 cm
Bacteria;Verrucomicrobiota;Omnitrophia;Omnitrophales,Med_1216,302,Mediterranean,Bacteria,Verrucomicrobiota,Omnitrophia,Omnitrophales,1,12-16 cm
Bacteria;Verrucomicrobiota;Omnitrophia;Omnitrophales,CS_2_3235,228,Caspian,Bacteria,Verrucomicrobiota,Omnitrophia,Omnitrophales,2,32-35 cm
Bacteria;Verrucomicrobiota;Omnitrophia;Omnitrophales,Med_1620,502,Mediterranean,Bacteria,Verrucomicrobiota,Omnitrophia,Omnitrophales,1,16-20 cm
Bacteria;Verrucomicrobiota;Omnitrophia;Omnitrophales,CS_2_48,338,Caspian,Bacteria,Verrucomicrobiota,Omnitrophia,Omnitrophales,2,4-8 cm
Bacteria;Verrucomicrobiota;Omnitrophia;Omnitrophales,Med_2428,228,Mediterranean,Bacteria,Verrucomicrobiota,Omnitrophia,Omnitrophales,1,24-28 cm
Bacteria;Verrucomicrobiota;Omnitrophia;Omnitrophales,CS_2_812,142,Caspian,Bacteria,Verrucomicrobiota,Omnitrophia,Omnitrophales,2,8-12 cm
Bacteria;Verrucomicrobiota;Omnitrophia;Omnitrophales,Med_48,577,Mediterranean,Bacteria,Verrucomicrobiota,Omnitrophia,Omnitrophales,1,4-8 cm
Bacteria;Verrucomicrobiota;Omnitrophia;Omnitrophales,CS_48,188,Caspian,Bacteria,Verrucomicrobiota,Omnitrophia,Omnitrophales,1,4-8 cm
Bacteria;Calditrichota;Calditrichia;Calditrichales,CS_2_04,132,Caspian,Bacteria,Calditrichota,Calditrichia,Calditrichales,2,0-4 cm
Bacteria;Calditrichota;Calditrichia;Calditrichales,CS,168,Caspian,Bacteria,Calditrichota,Calditrichia,Calditrichales,,
Bacteria;Calditrichota;Calditrichia;Calditrichales,CS_2_1216,68,Caspian,Bacteria,Calditrichota,Calditrichia,Calditrichales,2,12-16 cm
Bacteria;Calditrichota;Calditrichia;Calditrichales,Med_04,356,Mediterranean,Bacteria,Calditrichota,Calditrichia,Calditrichales,1,0-4 cm
Bacteria;Calditrichota;Calditrichia;Calditrichales,CS_2_2024,114,Caspian,Bacteria,Calditrichota,Calditrichia,Calditrichales,2,20-24 cm
Bacteria;Calditrichota;Calditrichia;Calditrichales,Med_1216,151,Mediterranean,Bacteria,Calditrichota,Calditrichia,Calditrichales,1,12-16 cm
Bacteria;Calditrichota;Calditrichia;Calditrichales,CS_2_3235,118,Caspian,Bacteria,Calditrichota,Calditrichia,Calditrichales,2,32-35 cm
Bacteria;Calditrichota;Calditrichia;Calditrichales,Med_1620,415,Mediterranean,Bacteria,Calditrichota,Calditrichia,Calditrichales,1,16-20 cm
Bacteria;Calditrichota;Calditrichia;Calditrichales,CS_2_48,101,Caspian,Bacteria,Calditrichota,Calditrichia,Calditrichales,2,4-8 cm
Bacteria;Calditrichota;Calditrichia;Calditrichales,Med_2428,423,Mediterranean,Bacteria,Calditrichota,Calditrichia,Calditrichales,1,24-28 cm
Bacteria;Calditrichota;Calditrichia;Calditrichales,CS_2_812,105,Caspian,Bacteria,Calditrichota,Calditrichia,Calditrichales,2,8-12 cm
Bacteria;Calditrichota;Calditrichia;Calditrichales,Med_48,221,Mediterranean,Bacteria,Calditrichota,Calditrichia,Calditrichales,1,4-8 cm
Bacteria;Calditrichota;Calditrichia;Calditrichales,CS_48,170,Caspian,Bacteria,Calditrichota,Calditrichia,Calditrichales,1,4-8 cm
Bacteria;Planctomycetota;Phycisphaerae;MSBL9,CS_2_04,131,Caspian,Bacteria,Planctomycetota,Phycisphaerae,MSBL9,2,0-4 cm
Bacteria;Planctomycetota;Phycisphaerae;MSBL9,CS,763,Caspian,Bacteria,Planctomycetota,Phycisphaerae,MSBL9,,
Bacteria;Planctomycetota;Phycisphaerae;MSBL9,CS_2_1216,339,Caspian,Bacteria,Planctomycetota,Phycisphaerae,MSBL9,2,12-16 cm
Bacteria;Planctomycetota;Phycisphaerae;MSBL9,Med_04,1368,Mediterranean,Bacteria,Planctomycetota,Phycisphaerae,MSBL9,1,0-4 cm
Bacteria;Planctomycetota;Phycisphaerae;MSBL9,CS_2_2024,875,Caspian,Bacteria,Planctomycetota,Phycisphaerae,MSBL9,2,20-24 cm
Bacteria;Planctomycetota;Phycisphaerae;MSBL9,Med_1216,1671,Mediterranean,Bacteria,Planctomycetota,Phycisphaerae,MSBL9,1,12-16 cm
Bacteria;Planctomycetota;Phycisphaerae;MSBL9,CS_2_3235,703,Caspian,Bacteria,Planctomycetota,Phycisphaerae,MSBL9,2,32-35 cm
Bacteria;Planctomycetota;Phycisphaerae;MSBL9,Med_1620,659,Mediterranean,Bacteria,Planctomycetota,Phycisphaerae,MSBL9,1,16-20 cm
Bacteria;Planctomycetota;Phycisphaerae;MSBL9,CS_2_48,901,Caspian,Bacteria,Planctomycetota,Phycisphaerae,MSBL9,2,4-8 cm
Bacteria;Planctomycetota;Phycisphaerae;MSBL9,Med_2428,570,Mediterranean,Bacteria,Planctomycetota,Phycisphaerae,MSBL9,1,24-28 cm
Bacteria;Planctomycetota;Phycisphaerae;MSBL9,CS_2_812,794,Caspian,Bacteria,Planctomycetota,Phycisphaerae,MSBL9,2,8-12 cm
Bacteria;Planctomycetota;Phycisphaerae;MSBL9,Med_48,1078,Mediterranean,Bacteria,Planctomycetota,Phycisphaerae,MSBL9,1,4-8 cm
Bacteria;Planctomycetota;Phycisphaerae;MSBL9,CS_48,1229,Caspian,Bacteria,Planctomycetota,Phycisphaerae,MSBL9,1,4-8 cm
Bacteria;Desulfobacterota;Desulfobulbia;Desulfobulbales,CS_2_04,130,Caspian,Bacteria,Desulfobacterota,Desulfobulbia,Desulfobulbales,2,0-4 cm
Bacteria;Desulfobacterota;Desulfobulbia;Desulfobulbales,CS,48,Caspian,Bacteria,Desulfobacterota,Desulfobulbia,Desulfobulbales,,
Bacteria;Desulfobacterota;Desulfobulbia;Desulfobulbales,CS_2_1216,1,Caspian,Bacteria,Desulfobacterota,Desulfobulbia,Desulfobulbales,2,12-16 cm
Bacteria;Desulfobacterota;Desulfobulbia;Desulfobulbales,Med_04,14,Mediterranean,Bacteria,Desulfobacterota,Desulfobulbia,Desulfobulbales,1,0-4 cm
Bacteria;Desulfobacterota;Desulfobulbia;Desulfobulbales,CS_2_2024,13,Caspian,Bacteria,Desulfobacterota,Desulfobulbia,Desulfobulbales,2,20-24 cm
Bacteria;Desulfobacterota;Desulfobulbia;Desulfobulbales,Med_1216,1,Mediterranean,Bacteria,Desulfobacterota,Desulfobulbia,Desulfobulbales,1,12-16 cm
Bacteria;Desulfobacterota;Desulfobulbia;Desulfobulbales,CS_2_3235,10,Caspian,Bacteria,Desulfobacterota,Desulfobulbia,Desulfobulbales,2,32-35 cm
Bacteria;Desulfobacterota;Desulfobulbia;Desulfobulbales,Med_1620,159,Mediterranean,Bacteria,Desulfobacterota,Desulfobulbia,Desulfobulbales,1,16-20 cm
Bacteria;Desulfobacterota;Desulfobulbia;Desulfobulbales,CS_2_48,5,Caspian,Bacteria,Desulfobacterota,Desulfobulbia,Desulfobulbales,2,4-8 cm
Bacteria;Desulfobacterota;Desulfobulbia;Desulfobulbales,Med_2428,202,Mediterranean,Bacteria,Desulfobacterota,Desulfobulbia,Desulfobulbales,1,24-28 cm
Bacteria;Desulfobacterota;Desulfobulbia;Desulfobulbales,CS_2_812,47,Caspian,Bacteria,Desulfobacterota,Desulfobulbia,Desulfobulbales,2,8-12 cm
Bacteria;Desulfobacterota;Desulfobulbia;Desulfobulbales,Med_48,35,Mediterranean,Bacteria,Desulfobacterota,Desulfobulbia,Desulfobulbales,1,4-8 cm
Bacteria;Desulfobacterota;Desulfobulbia;Desulfobulbales,CS_48,28,Caspian,Bacteria,Desulfobacterota,Desulfobulbia,Desulfobulbales,1,4-8 cm
Archaea;Crenarchaeota;Nitrososphaeria;Nitrosopumilales,CS_2_04,122,Caspian,Archaea,Crenarchaeota,Nitrososphaeria,Nitrosopumilales,2,0-4 cm
Archaea;Crenarchaeota;Nitrososphaeria;Nitrosopumilales,CS,188,Caspian,Archaea,Crenarchaeota,Nitrososphaeria,Nitrosopumilales,,
Archaea;Crenarchaeota;Nitrososphaeria;Nitrosopumilales,CS_2_1216,653,Caspian,Archaea,Crenarchaeota,Nitrososphaeria,Nitrosopumilales,2,12-16 cm
Archaea;Crenarchaeota;Nitrososphaeria;Nitrosopumilales,Med_04,109,Mediterranean,Archaea,Crenarchaeota,Nitrososphaeria,Nitrosopumilales,1,0-4 cm
Archaea;Crenarchaeota;Nitrososphaeria;Nitrosopumilales,CS_2_2024,145,Caspian,Archaea,Crenarchaeota,Nitrososphaeria,Nitrosopumilales,2,20-24 cm
Archaea;Crenarchaeota;Nitrososphaeria;Nitrosopumilales,Med_1216,56,Mediterranean,Archaea,Crenarchaeota,Nitrososphaeria,Nitrosopumilales,1,12-16 cm
Archaea;Crenarchaeota;Nitrososphaeria;Nitrosopumilales,CS_2_3235,48,Caspian,Archaea,Crenarchaeota,Nitrososphaeria,Nitrosopumilales,2,32-35 cm
Archaea;Crenarchaeota;Nitrososphaeria;Nitrosopumilales,Med_1620,114,Mediterranean,Archaea,Crenarchaeota,Nitrososphaeria,Nitrosopumilales,1,16-20 cm
Archaea;Crenarchaeota;Nitrososphaeria;Nitrosopumilales,CS_2_48,131,Caspian,Archaea,Crenarchaeota,Nitrososphaeria,Nitrosopumilales,2,4-8 cm
Archaea;Crenarchaeota;Nitrososphaeria;Nitrosopumilales,Med_2428,152,Mediterranean,Archaea,Crenarchaeota,Nitrososphaeria,Nitrosopumilales,1,24-28 cm
Archaea;Crenarchaeota;Nitrososphaeria;Nitrosopumilales,CS_2_812,244,Caspian,Archaea,Crenarchaeota,Nitrososphaeria,Nitrosopumilales,2,8-12 cm
Archaea;Crenarchaeota;Nitrososphaeria;Nitrosopumilales,Med_48,117,Mediterranean,Archaea,Crenarchaeota,Nitrososphaeria,Nitrosopumilales,1,4-8 cm
Archaea;Crenarchaeota;Nitrososphaeria;Nitrosopumilales,CS_48,260,Caspian,Archaea,Crenarchaeota,Nitrososphaeria,Nitrosopumilales,1,4-8 cm
Bacteria;Actinobacteriota;Acidimicrobiia;Actinomarinales,CS_2_04,116,Caspian,Bacteria,Actinobacteriota,Acidimicrobiia,Actinomarinales,2,0-4 cm
Bacteria;Actinobacteriota;Acidimicrobiia;Actinomarinales,CS,72,Caspian,Bacteria,Actinobacteriota,Acidimicrobiia,Actinomarinales,,
Bacteria;Actinobacteriota;Acidimicrobiia;Actinomarinales,CS_2_1216,228,Caspian,Bacteria,Actinobacteriota,Acidimicrobiia,Actinomarinales,2,12-16 cm
Bacteria;Actinobacteriota;Acidimicrobiia;Actinomarinales,Med_04,79,Mediterranean,Bacteria,Actinobacteriota,Acidimicrobiia,Actinomarinales,1,0-4 cm
Bacteria;Actinobacteriota;Acidimicrobiia;Actinomarinales,CS_2_2024,60,Caspian,Bacteria,Actinobacteriota,Acidimicrobiia,Actinomarinales,2,20-24 cm
Bacteria;Actinobacteriota;Acidimicrobiia;Actinomarinales,Med_1216,40,Mediterranean,Bacteria,Actinobacteriota,Acidimicrobiia,Actinomarinales,1,12-16 cm
Bacteria;Actinobacteriota;Acidimicrobiia;Actinomarinales,CS_2_3235,40,Caspian,Bacteria,Actinobacteriota,Acidimicrobiia,Actinomarinales,2,32-35 cm
Bacteria;Actinobacteriota;Acidimicrobiia;Actinomarinales,Med_1620,139,Mediterranean,Bacteria,Actinobacteriota,Acidimicrobiia,Actinomarinales,1,16-20 cm
Bacteria;Actinobacteriota;Acidimicrobiia;Actinomarinales,CS_2_48,32,Caspian,Bacteria,Actinobacteriota,Acidimicrobiia,Actinomarinales,2,4-8 cm
Bacteria;Actinobacteriota;Acidimicrobiia;Actinomarinales,Med_2428,198,Mediterranean,Bacteria,Actinobacteriota,Acidimicrobiia,Actinomarinales,1,24-28 cm
Bacteria;Actinobacteriota;Acidimicrobiia;Actinomarinales,CS_2_812,152,Caspian,Bacteria,Actinobacteriota,Acidimicrobiia,Actinomarinales,2,8-12 cm
Bacteria;Actinobacteriota;Acidimicrobiia;Actinomarinales,Med_48,53,Mediterranean,Bacteria,Actinobacteriota,Acidimicrobiia,Actinomarinales,1,4-8 cm
Bacteria;Actinobacteriota;Acidimicrobiia;Actinomarinales,CS_48,77,Caspian,Bacteria,Actinobacteriota,Acidimicrobiia,Actinomarinales,1,4-8 cm
Bacteria;Proteobacteria;Gammaproteobacteria;Burkholderiales,CS_2_04,113,Caspian,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,2,0-4 cm
Bacteria;Proteobacteria;Gammaproteobacteria;Burkholderiales,CS,59,Caspian,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,,
Bacteria;Proteobacteria;Gammaproteobacteria;Burkholderiales,CS_2_1216,8,Caspian,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,2,12-16 cm
Bacteria;Proteobacteria;Gammaproteobacteria;Burkholderiales,Med_04,21,Mediterranean,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,1,0-4 cm
Bacteria;Proteobacteria;Gammaproteobacteria;Burkholderiales,CS_2_2024,98,Caspian,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,2,20-24 cm
Bacteria;Proteobacteria;Gammaproteobacteria;Burkholderiales,Med_1216,3,Mediterranean,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,1,12-16 cm
Bacteria;Proteobacteria;Gammaproteobacteria;Burkholderiales,CS_2_3235,77,Caspian,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,2,32-35 cm
Bacteria;Proteobacteria;Gammaproteobacteria;Burkholderiales,Med_1620,247,Mediterranean,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,1,16-20 cm
Bacteria;Proteobacteria;Gammaproteobacteria;Burkholderiales,CS_2_48,181,Caspian,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,2,4-8 cm
Bacteria;Proteobacteria;Gammaproteobacteria;Burkholderiales,Med_2428,179,Mediterranean,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,1,24-28 cm
Bacteria;Proteobacteria;Gammaproteobacteria;Burkholderiales,CS_2_812,45,Caspian,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,2,8-12 cm
Bacteria;Proteobacteria;Gammaproteobacteria;Burkholderiales,Med_48,46,Mediterranean,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,1,4-8 cm
Bacteria;Proteobacteria;Gammaproteobacteria;Burkholderiales,CS_48,139,Caspian,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,1,4-8 cm
Bacteria;Planctomycetota;Phycisphaerae;Phycisphaerales,CS_2_04,109,Caspian,Bacteria,Planctomycetota,Phycisphaerae,Phycisphaerales,2,0-4 cm
Bacteria;Planctomycetota;Phycisphaerae;Phycisphaerales,CS,217,Caspian,Bacteria,Planctomycetota,Phycisphaerae,Phycisphaerales,,
Bacteria;Planctomycetota;Phycisphaerae;Phycisphaerales,CS_2_1216,125,Caspian,Bacteria,Planctomycetota,Phycisphaerae,Phycisphaerales,2,12-16 cm
Bacteria;Planctomycetota;Phycisphaerae;Phycisphaerales,Med_04,329,Mediterranean,Bacteria,Planctomycetota,Phycisphaerae,Phycisphaerales,1,0-4 cm
Bacteria;Planctomycetota;Phycisphaerae;Phycisphaerales,CS_2_2024,97,Caspian,Bacteria,Planctomycetota,Phycisphaerae,Phycisphaerales,2,20-24 cm
Bacteria;Planctomycetota;Phycisphaerae;Phycisphaerales,Med_1216,308,Mediterranean,Bacteria,Planctomycetota,Phycisphaerae,Phycisphaerales,1,12-16 cm
Bacteria;Planctomycetota;Phycisphaerae;Phycisphaerales,CS_2_3235,98,Caspian,Bacteria,Planctomycetota,Phycisphaerae,Phycisphaerales,2,32-35 cm
Bacteria;Planctomycetota;Phycisphaerae;Phycisphaerales,Med_1620,303,Mediterranean,Bacteria,Planctomycetota,Phycisphaerae,Phycisphaerales,1,16-20 cm
Bacteria;Planctomycetota;Phycisphaerae;Phycisphaerales,CS_2_48,134,Caspian,Bacteria,Planctomycetota,Phycisphaerae,Phycisphaerales,2,4-8 cm
Bacteria;Planctomycetota;Phycisphaerae;Phycisphaerales,Med_2428,215,Mediterranean,Bacteria,Planctomycetota,Phycisphaerae,Phycisphaerales,1,24-28 cm
Bacteria;Planctomycetota;Phycisphaerae;Phycisphaerales,CS_2_812,142,Caspian,Bacteria,Planctomycetota,Phycisphaerae,Phycisphaerales,2,8-12 cm
Bacteria;Planctomycetota;Phycisphaerae;Phycisphaerales,Med_48,310,Mediterranean,Bacteria,Planctomycetota,Phycisphaerae,Phycisphaerales,1,4-8 cm
Bacteria;Planctomycetota;Phycisphaerae;Phycisphaerales,CS_48,145,Caspian,Bacteria,Planctomycetota,Phycisphaerae,Phycisphaerales,1,4-8 cm
Bacteria;Planctomycetota;Planctomycetes;Pirellulales,CS_2_04,105,Caspian,Bacteria,Planctomycetota,Planctomycetes,Pirellulales,2,0-4 cm
Bacteria;Planctomycetota;Planctomycetes;Pirellulales,CS,79,Caspian,Bacteria,Planctomycetota,Planctomycetes,Pirellulales,,
Bacteria;Planctomycetota;Planctomycetes;Pirellulales,CS_2_1216,57,Caspian,Bacteria,Planctomycetota,Planctomycetes,Pirellulales,2,12-16 cm
Bacteria;Planctomycetota;Planctomycetes;Pirellulales,Med_04,158,Mediterranean,Bacteria,Planctomycetota,Planctomycetes,Pirellulales,1,0-4 cm
Bacteria;Planctomycetota;Planctomycetes;Pirellulales,CS_2_2024,81,Caspian,Bacteria,Planctomycetota,Planctomycetes,Pirellulales,2,20-24 cm
Bacteria;Planctomycetota;Planctomycetes;Pirellulales,Med_1216,132,Mediterranean,Bacteria,Planctomycetota,Planctomycetes,Pirellulales,1,12-16 cm
Bacteria;Planctomycetota;Planctomycetes;Pirellulales,CS_2_3235,71,Caspian,Bacteria,Planctomycetota,Planctomycetes,Pirellulales,2,32-35 cm
Bacteria;Planctomycetota;Planctomycetes;Pirellulales,Med_1620,223,Mediterranean,Bacteria,Planctomycetota,Planctomycetes,Pirellulales,1,16-20 cm
Bacteria;Planctomycetota;Planctomycetes;Pirellulales,CS_2_48,123,Caspian,Bacteria,Planctomycetota,Planctomycetes,Pirellulales,2,4-8 cm
Bacteria;Planctomycetota;Planctomycetes;Pirellulales,Med_2428,149,Mediterranean,Bacteria,Planctomycetota,Planctomycetes,Pirellulales,1,24-28 cm
Bacteria;Planctomycetota;Planctomycetes;Pirellulales,CS_2_812,90,Caspian,Bacteria,Planctomycetota,Planctomycetes,Pirellulales,2,8-12 cm
Bacteria;Planctomycetota;Planctomycetes;Pirellulales,Med_48,118,Mediterranean,Bacteria,Planctomycetota,Planctomycetes,Pirellulales,1,4-8 cm
Bacteria;Planctomycetota;Planctomycetes;Pirellulales,CS_48,85,Caspian,Bacteria,Planctomycetota,Planctomycetes,Pirellulales,1,4-8 cm
Bacteria;Actinobacteriota;Acidimicrobiia;Microtrichales,CS_2_04,101,Caspian,Bacteria,Actinobacteriota,Acidimicrobiia,Microtrichales,2,0-4 cm
Bacteria;Actinobacteriota;Acidimicrobiia;Microtrichales,CS,60,Caspian,Bacteria,Actinobacteriota,Acidimicrobiia,Microtrichales,,
Bacteria;Actinobacteriota;Acidimicrobiia;Microtrichales,CS_2_1216,8,Caspian,Bacteria,Actinobacteriota,Acidimicrobiia,Microtrichales,2,12-16 cm
Bacteria;Actinobacteriota;Acidimicrobiia;Microtrichales,Med_04,41,Mediterranean,Bacteria,Actinobacteriota,Acidimicrobiia,Microtrichales,1,0-4 cm
Bacteria;Actinobacteriota;Acidimicrobiia;Microtrichales,CS_2_2024,3,Caspian,Bacteria,Actinobacteriota,Acidimicrobiia,Microtrichales,2,20-24 cm
